asset_id,campaign_id,name,type,format,size_mb,dimensions,duration_seconds,emotional_trigger,brand_integration,visual_distinctness,text_readability,color_harmony,performance_score,a_b_test_variant,tenant_id,created_at
1bc0f6d4-1cf9-4e16-8e60-26ccbcbf4a9a,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_3,video,svg,36.79,1920x1920,,Excitement,Subtle,0.97,0.4,0.47,0.317,,tbwa,2025-06-08T23:23:33.458564
4ea3ede7-c51b-47fd-8d12-695fe2ba68d3,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_4,image,svg,41.06,1920x250,,Excitement,Subtle,0.38,0.73,0.73,0.634,,tbwa,2025-06-08T23:23:33.458571
a479f9cb-3b02-40ac-a70d-d386a5f768f0,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_5,story,gif,25.01,1080x1920,,Joy,Prominent,0.67,0.31,0.53,0.516,,tbwa,2025-06-08T23:23:33.458579
6ebb20a2-3f06-47dd-bbe7-c4c55a71cf81,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_6,video,mp4,38.61,1080x1080,,Trust,Moderate,0.56,0.92,0.71,0.776,B,tbwa,2025-06-08T23:23:33.458587
99c0b0e2-3e19-4f74-922b-92494f1fa435,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_7,image,svg,24.01,300x1920,41,Surprise,Subtle,0.16,0.37,0.93,0.423,,tbwa,2025-06-08T23:23:33.458595
3f849d8e-f890-4e2c-be17-f1665bf396f9,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_8,social_post,mp4,1.3,1920x250,,Fear,Subtle,0.38,0.56,0.5,0.333,,tbwa,2025-06-08T23:23:33.458603
20dbad83-e4d4-4348-895c-caef81ab1384,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_9,banner,jpg,35.94,1080x250,,Trust,Moderate,0.48,0.42,0.84,0.635,,tbwa,2025-06-08T23:23:33.458610
6b05cbad-3ee8-4e49-b68e-aea4a91b01a3,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_10,social_post,mp4,3.93,1920x250,,Excitement,Prominent,0.85,0.4,0.76,0.27,Control,tbwa,2025-06-08T23:23:33.458618
4193f06d-9a00-4d06-bb7b-db704a4659d1,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_11,banner,mp4,33.13,1080x1920,,Surprise,Minimal,0.99,0.31,0.7,0.817,B,tbwa,2025-06-08T23:23:33.458626
fd70960c-7fd4-455b-88da-99ac00a25a6a,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_12,social_post,svg,30.87,300x90,,Excitement,Moderate,0.6,0.49,0.75,0.791,,tbwa,2025-06-08T23:23:33.458633
2bbb641e-ef51-4c13-8759-973f74f1944d,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_13,gif,mp4,17.58,1920x1080,,Nostalgia,Prominent,0.59,0.71,0.86,0.534,,tbwa,2025-06-08T23:23:33.458641
4edf841f-3468-4b65-ba88-5d6c0fe531a8,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_14,infographic,jpg,3.28,1080x1080,22,Nostalgia,Subtle,0.46,0.84,0.84,0.857,C,tbwa,2025-06-08T23:23:33.458649
0cc0d569-d66c-44df-a9b8-1dddf1e1cf9f,a2440c05-8de9-4cbb-977b-e61b672745be,BMW Product Launch 2023_asset_15,infographic,gif,35.46,300x1920,,Excitement,Moderate,0.39,0.52,0.68,0.321,A,tbwa,2025-06-08T23:23:33.458657
8dc3503c-e221-4874-a0c9-ad7c4610ebba,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_1,social_post,png,47.04,728x90,,Surprise,Prominent,0.54,0.98,0.73,0.891,Control,tbwa,2025-06-08T23:23:33.458666
ba79f739-a05d-4d77-829c-3734b2650547,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_2,video,gif,41.02,1920x1080,,Excitement,Moderate,0.3,0.81,0.9,0.5,B,tbwa,2025-06-08T23:23:33.458674
36f0e235-372b-4d21-931d-5a9158ad3b6e,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_3,video,svg,7.08,1080x250,,Nostalgia,Moderate,0.77,0.73,0.41,0.438,,tbwa,2025-06-08T23:23:33.458681
43e5b84f-f659-402f-bd78-db74e5b2ecb6,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_4,banner,svg,6.05,300x90,,Trust,Subtle,0.43,0.96,0.62,0.739,,tbwa,2025-06-08T23:23:33.458690
af2eb0d1-e5fe-401c-b700-098c27864053,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_5,story,png,43.01,1080x1080,,Surprise,Prominent,0.49,0.91,0.48,0.93,,tbwa,2025-06-08T23:23:33.458698
6f420d78-59ef-4984-820b-a6ef60f89cd6,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_6,image,gif,5.89,1920x90,35,Joy,Subtle,0.12,1.0,0.76,0.489,,tbwa,2025-06-08T23:23:33.458706
9d0e494b-5789-459e-9deb-3d232a2d1c95,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_7,story,mp4,29.28,728x1080,,Fear,Minimal,0.6,0.52,0.54,0.7,B,tbwa,2025-06-08T23:23:33.458714
c847c49a-9db0-4850-a8dd-b5d3e556c6e1,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_8,video,jpg,14.22,1920x90,,Trust,Subtle,0.46,0.97,0.6,0.917,,tbwa,2025-06-08T23:23:33.458721
abdce4f1-6467-4b6d-a3c8-7c293e5eb7cc,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_9,gif,svg,10.87,300x90,,Joy,Subtle,0.9,0.9,0.52,0.598,,tbwa,2025-06-08T23:23:33.458729
ebfc236c-79f7-4c62-a982-307f7694c54e,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_10,infographic,mp4,21.24,300x1920,,Surprise,Minimal,0.21,0.66,0.99,0.656,,tbwa,2025-06-08T23:23:33.458737
cea2f7da-efe1-44b9-865b-346fc5be3538,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_11,banner,jpg,28.57,300x1920,,Fear,Minimal,0.15,0.34,0.86,0.391,,tbwa,2025-06-08T23:23:33.458744
145103a0-474c-4fba-8ee4-156717048864,35023a76-362f-4ce8-b576-25e436149974,Samsung Brand Awareness 2023_asset_12,image,gif,28.33,1920x1920,,Nostalgia,Minimal,0.61,0.88,0.79,0.339,,tbwa,2025-06-08T23:23:33.458752
288a263b-7075-46c5-9815-22c57653128b,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_1,story,gif,35.72,1080x1080,52,Surprise,Subtle,0.63,0.63,0.74,0.718,,scout,2025-06-08T23:23:33.458761
66504ac6-88db-4a2f-835e-209ad1012ed8,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_2,video,svg,42.49,300x250,,Trust,Minimal,0.87,0.99,0.75,0.506,,scout,2025-06-08T23:23:33.458770
88f280fc-8497-4b33-95bd-a1c67e7c6a67,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_3,banner,mp4,32.66,728x1920,,Fear,Minimal,0.64,0.79,0.69,0.214,Control,scout,2025-06-08T23:23:33.458778
7a83a7ce-7f8f-44ce-93d1-d3565aa39353,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_4,gif,mp4,0.23,728x1920,,Joy,Subtle,0.96,0.82,0.7,0.634,B,scout,2025-06-08T23:23:33.458786
c11edd35-3690-44fd-9608-b39c00e631eb,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_5,story,gif,33.1,728x1080,,Nostalgia,Subtle,0.81,0.45,0.66,0.578,Control,scout,2025-06-08T23:23:33.458793
ed1ebf44-7592-4295-9fc3-4207c1959b89,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_6,video,gif,11.0,728x250,,Fear,Subtle,0.36,0.39,0.85,0.301,,scout,2025-06-08T23:23:33.458801
59e53ce0-20e8-4f71-9dc7-4dac6b2c9fcf,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_7,image,png,7.73,728x1080,,Excitement,Prominent,0.91,0.7,0.77,0.221,,scout,2025-06-08T23:23:33.458808
1075b71a-1f91-47b2-b424-a225425a1e43,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_8,image,jpg,36.4,1920x1920,55,Nostalgia,Prominent,0.97,0.84,0.53,0.856,B,scout,2025-06-08T23:23:33.458816
972f6a01-7836-4802-871a-b8d0a6a839a2,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_9,banner,gif,16.41,300x1080,,Joy,Prominent,0.45,0.92,0.71,0.417,A,scout,2025-06-08T23:23:33.458824
34524c62-1b74-4641-83d1-5905cdad13aa,76759bba-702e-46d9-868b-b0c51167d293,Apple Digital 2024_asset_10,video,svg,35.77,1920x1080,,Trust,Minimal,0.87,0.37,0.85,0.479,A,scout,2025-06-08T23:23:33.458832
53b90477-06a6-435a-a869-95f4d64018f0,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_1,image,gif,17.47,1920x1080,,Nostalgia,Subtle,0.17,0.74,0.88,0.207,Control,scout,2025-06-08T23:23:33.458841
31b6c061-0c22-4851-b713-aa059e75b3d1,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_2,infographic,png,7.33,1080x1080,,Nostalgia,Subtle,0.13,0.4,0.69,0.766,,scout,2025-06-08T23:23:33.458848
08810632-e024-4c6d-a5ec-ab5337ba7332,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_3,social_post,mp4,44.86,300x90,,Joy,Subtle,0.24,0.51,0.64,0.262,,scout,2025-06-08T23:23:33.458856
632726f6-a90b-4634-a8a2-36fa1dcd310c,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_4,image,svg,16.2,728x1080,,Trust,Prominent,0.44,0.94,0.64,0.715,A,scout,2025-06-08T23:23:33.458864
e244b88b-d587-4fa3-9281-bafe6cc1eadc,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_5,image,svg,26.51,1920x1920,31,Nostalgia,Subtle,0.53,0.32,0.61,0.915,,scout,2025-06-08T23:23:33.458872
3f349b8e-7397-4638-ad51-d01ce04bb286,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_6,social_post,gif,29.05,728x90,,Joy,Prominent,0.86,0.65,0.83,0.411,,scout,2025-06-08T23:23:33.458879
0c19e68d-23cc-43cf-98eb-be50c809e6cf,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_7,story,png,39.78,1080x1080,,Nostalgia,Minimal,0.21,0.52,0.64,0.303,Control,scout,2025-06-08T23:23:33.458887
947d968d-930d-4a89-b57a-201a336b41fd,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_8,story,mp4,32.67,728x90,,Fear,Minimal,0.75,0.58,0.9,0.409,,scout,2025-06-08T23:23:33.458895
81617536-5090-4b7b-8c30-487011bbddeb,9fecd084-1c3d-44a7-91fd-a8f041b9ac4a,Adidas Seasonal 2024_asset_9,gif,jpg,10.65,728x1080,,Trust,Prominent,0.67,0.73,0.64,0.859,,scout,2025-06-08T23:23:33.458902
e3e48ba6-1a10-4996-a9c8-91d8c95d6807,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_1,image,png,46.34,1920x90,,Fear,Moderate,0.56,0.82,0.44,0.701,,tbwa,2025-06-08T23:23:33.458910
270e4794-0be5-441a-bc94-98d7f774e7fa,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_2,banner,png,18.52,1080x250,,Fear,Prominent,0.24,0.55,0.47,0.326,,tbwa,2025-06-08T23:23:33.458918
67de72cc-4923-4262-8e6e-f2b2c86fd3f1,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_3,video,svg,39.63,300x1920,42,Excitement,Subtle,0.73,0.88,0.64,0.668,,tbwa,2025-06-08T23:23:33.458927
4ceb5914-fa00-444a-8900-d6b1dcac912e,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_4,social_post,png,32.96,300x1080,,Excitement,Prominent,0.89,0.5,0.93,0.373,,tbwa,2025-06-08T23:23:33.458934
f7985d02-da6e-4cae-aa6e-6c2679a2207b,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_5,infographic,jpg,1.39,1080x250,,Surprise,Minimal,0.89,0.79,0.92,0.325,,tbwa,2025-06-08T23:23:33.458942
a59e1177-17cd-468a-865a-b9a4f808c321,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_6,video,mp4,18.25,300x90,,Joy,Moderate,0.3,0.5,0.76,0.924,,tbwa,2025-06-08T23:23:33.458949
821c6a52-4015-416f-9446-aa0d2befc925,4ea7a352-2745-4b53-8861-5973bed3c7d5,Unilever Digital 2023_asset_7,social_post,png,27.03,300x1080,,Nostalgia,Prominent,0.69,0.45,0.67,0.731,,tbwa,2025-06-08T23:23:33.458957
23440bb0-5081-4058-ac52-25cc4fb544d6,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_1,infographic,svg,14.06,728x1920,,Nostalgia,Subtle,0.52,0.61,0.72,0.427,B,ces,2025-06-08T23:23:33.458966
f2868455-5bb4-4fb4-87d8-5231b0299c8a,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_2,image,jpg,39.39,728x250,,Trust,Minimal,0.2,0.97,0.41,0.523,,ces,2025-06-08T23:23:33.458973
68f35b99-00d3-4930-9aca-583208a54e7e,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_3,gif,mp4,41.88,728x1080,17,Surprise,Minimal,0.82,0.69,0.82,0.608,B,ces,2025-06-08T23:23:33.458982
323ba84d-e591-4ddf-858a-74a8e9d510d7,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_4,infographic,gif,41.1,300x90,,Fear,Minimal,0.33,0.58,0.53,0.943,Control,ces,2025-06-08T23:23:33.458990
d1bb32fe-53f3-43cf-80d4-26bdffbdfb81,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_5,story,svg,24.17,300x90,,Trust,Minimal,0.45,0.94,0.72,0.79,,ces,2025-06-08T23:23:33.458998
a1cd215f-a628-43f5-aaee-1b9d9dd7b400,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_6,banner,jpg,19.99,1920x1920,,Excitement,Subtle,0.29,0.52,0.96,0.533,,ces,2025-06-08T23:23:33.459006
2983ad1e-8568-4fc9-8e3f-c1de905b311f,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_7,infographic,gif,19.77,1080x90,,Trust,Minimal,0.72,0.47,0.5,0.611,,ces,2025-06-08T23:23:33.459013
e7c76c56-ee4a-4362-b770-0163f736f983,675154b7-c3e2-4a19-bbc5-a0974838db0a,McDonald's Social Media 2024_asset_8,image,svg,24.37,1080x1920,,Surprise,Subtle,0.12,0.45,0.66,0.533,,ces,2025-06-08T23:23:33.459021
d97746fb-745c-4392-878b-4cc26d537fb9,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_1,image,jpg,0.67,728x1080,,Joy,Moderate,0.98,0.77,0.61,0.407,,ces,2025-06-08T23:23:33.459030
4c29ffa4-b852-462f-9122-e1298528b281,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_2,video,svg,38.5,728x250,12,Surprise,Moderate,0.47,0.37,0.7,0.925,B,ces,2025-06-08T23:23:33.459038
a8f23a29-07b1-44f3-a704-79296f9896d8,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_3,social_post,gif,46.16,728x1920,,Trust,Moderate,0.95,0.77,0.74,0.376,Control,ces,2025-06-08T23:23:33.459046
87e8dbba-9a4d-4e6e-ab28-fb03eb9fccb7,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_4,banner,mp4,43.37,728x1920,,Nostalgia,Prominent,0.79,0.97,0.95,0.274,,ces,2025-06-08T23:23:33.459054
3be48430-989b-4e0c-9b63-907d02b8ce94,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_5,image,png,33.55,1080x1080,,Surprise,Prominent,0.27,0.69,0.97,0.781,,ces,2025-06-08T23:23:33.459061
e0b9cbd8-d906-4706-ae46-0b11b1f90018,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_6,infographic,mp4,0.33,1080x250,,Nostalgia,Prominent,0.55,0.87,0.89,0.36,B,ces,2025-06-08T23:23:33.459069
fa8a1a38-2278-410c-9953-5498ea61c87f,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_7,story,png,36.99,1080x1920,,Fear,Minimal,0.11,0.95,0.9,0.85,,ces,2025-06-08T23:23:33.459077
94c2fd7f-6291-4c35-a7fb-83ce145f7cf5,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_8,infographic,png,31.06,1080x1080,,Excitement,Moderate,0.21,0.65,1.0,0.682,,ces,2025-06-08T23:23:33.459084
219dd00c-c242-425d-8c22-ed9307221fb6,669344e3-4c38-4d25-8541-b77ae3d8d315,Nike Brand Awareness 2023_asset_9,infographic,jpg,33.86,728x250,22,Fear,Subtle,0.42,0.4,0.48,0.251,,ces,2025-06-08T23:23:33.459092
2e0e4cf0-02c0-4727-be39-86533a5a07a7,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_1,story,gif,4.71,728x1080,,Excitement,Subtle,0.14,0.57,0.79,0.599,,tbwa,2025-06-08T23:23:33.459101
00c00c51-1596-4b9b-9367-d7f6bc4f7e37,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_2,banner,gif,47.22,728x250,,Nostalgia,Moderate,0.7,0.81,0.61,0.944,,tbwa,2025-06-08T23:23:33.459109
06c885c3-71db-4601-971a-e66a5c40f149,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_3,infographic,mp4,49.98,1920x250,,Nostalgia,Prominent,0.71,0.38,0.67,0.695,,tbwa,2025-06-08T23:23:33.459116
c203b87e-cfac-456b-9ad8-14dd26897a6a,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_4,infographic,mp4,26.77,728x250,,Excitement,Minimal,0.95,0.62,0.42,0.458,,tbwa,2025-06-08T23:23:33.459124
dabb616f-4f2d-4e79-b77a-1f9d889d88a6,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_5,story,png,45.85,1080x250,,Fear,Prominent,0.76,0.67,0.84,0.62,,tbwa,2025-06-08T23:23:33.459131
c02518a6-61a6-494a-8271-cbd3148c5694,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_6,gif,jpg,37.73,1080x1080,,Fear,Subtle,0.28,0.84,0.71,0.864,,tbwa,2025-06-08T23:23:33.459139
d6f06a00-3173-421d-a833-d02ec5e55ffb,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_7,gif,gif,30.7,1920x1080,35,Trust,Subtle,0.53,0.75,0.63,0.766,,tbwa,2025-06-08T23:23:33.459147
97bb8b8f-30be-4a1e-85ed-e9c20506cff0,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_8,infographic,svg,12.61,300x1080,,Trust,Moderate,0.71,0.81,0.94,0.647,,tbwa,2025-06-08T23:23:33.459155
2b79ce03-c4cb-4a5f-9d7e-df7c5d591c61,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_9,social_post,gif,19.24,1080x1080,,Nostalgia,Subtle,0.84,0.57,0.43,0.523,,tbwa,2025-06-08T23:23:33.459162
9c357e8d-b010-4f9f-8cba-78aed57bc3a2,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_10,gif,png,25.18,300x1080,,Excitement,Prominent,0.69,0.74,0.64,0.936,,tbwa,2025-06-08T23:23:33.459171
83c1c0b5-df04-482a-b3ac-69a8f20af349,b2100c2c-df50-4fff-9afc-7a8b77532846,BMW Digital 2022_asset_11,video,gif,7.65,728x1920,,Joy,Moderate,0.27,0.83,0.76,0.204,,tbwa,2025-06-08T23:23:33.459179
2b839457-12c2-463b-9685-4942c0b6be0c,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_1,video,jpg,6.09,1080x1920,,Nostalgia,Minimal,0.3,0.4,0.96,0.272,B,scout,2025-06-08T23:23:33.459188
6be6653e-4444-4a4c-acdc-aa666bb150b1,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_2,social_post,mp4,19.19,728x250,,Joy,Moderate,0.26,0.32,0.63,0.911,,scout,2025-06-08T23:23:33.459195
5547c97f-5d49-415a-b8bb-624a56e51fe2,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_3,infographic,jpg,39.57,1080x250,11,Trust,Subtle,0.2,0.54,0.75,0.905,B,scout,2025-06-08T23:23:33.459204
0f05e53b-af0e-4465-b7d7-809a6e0887d2,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_4,gif,mp4,19.83,300x1080,,Trust,Prominent,0.75,0.75,0.61,0.416,,scout,2025-06-08T23:23:33.459211
23975c12-4204-4dc6-8d7b-823cf2e11c71,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_5,banner,png,49.64,1080x90,,Nostalgia,Prominent,0.62,0.96,0.59,0.833,,scout,2025-06-08T23:23:33.459220
22e46b85-5dd1-48ba-b711-3b286d1b0c62,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_6,video,png,16.08,728x250,,Fear,Minimal,0.83,0.62,0.48,0.651,,scout,2025-06-08T23:23:33.459227
b0ad7b47-913c-48d0-8a6a-d88bd3fa3bd8,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_7,image,gif,13.05,1920x1920,,Excitement,Prominent,0.34,0.91,0.97,0.763,,scout,2025-06-08T23:23:33.459235
ce82dcd6-dc84-4f08-acfe-8bfd43620c79,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_8,story,svg,14.8,1920x250,,Excitement,Prominent,0.42,0.37,0.55,0.946,,scout,2025-06-08T23:23:33.459242
a63f1684-34ec-4734-82f9-0b889b7a8c84,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_9,infographic,jpg,33.88,728x1080,,Nostalgia,Subtle,0.15,0.79,0.64,0.629,,scout,2025-06-08T23:23:33.459250
76734170-9b54-4a4f-9f2a-7bcbebd68c54,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_10,story,png,38.87,728x250,41,Excitement,Moderate,0.33,0.76,0.85,0.489,,scout,2025-06-08T23:23:33.459258
cfc0aefb-ae26-46bb-807e-98035266bf26,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_11,social_post,png,20.0,300x250,,Excitement,Minimal,0.52,0.56,0.92,0.921,B,scout,2025-06-08T23:23:33.459265
51809975-9506-4cef-b7c6-7ecc84fd6d7a,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_12,gif,svg,20.8,728x90,,Joy,Prominent,0.78,0.4,0.99,0.804,,scout,2025-06-08T23:23:33.459273
f4f72080-576e-4948-950c-c534e50633fb,9a95401f-c784-4384-bb9a-9fb7a9f2a760,Samsung Seasonal 2025_asset_13,social_post,jpg,49.53,1920x90,,Fear,Minimal,0.57,0.94,0.48,0.706,B,scout,2025-06-08T23:23:33.459281
f24f47ea-4e5c-4ab4-905d-de7fde3d9104,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_1,infographic,mp4,34.04,300x1080,,Surprise,Prominent,0.67,0.65,0.47,0.912,Control,scout,2025-06-08T23:23:33.459289
43973d74-41e9-41d5-8abe-8ba6c30f85a9,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_2,image,jpg,23.7,1920x1920,,Nostalgia,Subtle,0.42,0.95,0.78,0.911,,scout,2025-06-08T23:23:33.459297
bcf4cca3-06a9-4d0d-b524-bde0667c3ccd,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_3,video,mp4,45.01,300x1920,,Excitement,Minimal,0.78,0.35,0.86,0.652,,scout,2025-06-08T23:23:33.459305
5fafc0d1-305b-4261-a6bc-edd7e13ee966,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_4,video,mp4,18.44,728x1080,23,Nostalgia,Subtle,0.24,0.45,0.44,0.446,,scout,2025-06-08T23:23:33.459313
fda761b9-c131-4de2-8698-a99fa326e9ed,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_5,image,mp4,19.69,728x250,,Nostalgia,Minimal,0.95,0.8,1.0,0.815,,scout,2025-06-08T23:23:33.459320
351f30f5-6a09-4b60-af16-58c68c09498c,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_6,video,svg,10.27,1080x250,,Nostalgia,Subtle,0.39,0.34,0.74,0.348,,scout,2025-06-08T23:23:33.459328
e22b1208-4bca-4e52-8e14-8f167979df77,2775b369-cb18-4061-9361-3067afd96a68,Unilever Seasonal 2023_asset_7,banner,png,47.9,728x90,,Surprise,Minimal,0.78,0.42,0.86,0.585,,scout,2025-06-08T23:23:33.459335
3bee559b-9dfd-47c5-9a8f-53e692aafc37,ee79e5ac-bdc6-4cc3-9f93-571c24dcddba,Samsung Product Launch 2022_asset_1,gif,jpg,30.46,728x250,,Excitement,Prominent,0.37,0.78,0.56,0.476,,ces,2025-06-08T23:23:33.459344
6a7a23c6-4cf7-40d8-83d8-af98f490537f,ee79e5ac-bdc6-4cc3-9f93-571c24dcddba,Samsung Product Launch 2022_asset_2,story,svg,1.32,1920x250,,Fear,Moderate,0.3,0.59,0.51,0.808,A,ces,2025-06-08T23:23:33.459352
0d300366-53e1-41cd-aef2-4a892b59b0f9,ee79e5ac-bdc6-4cc3-9f93-571c24dcddba,Samsung Product Launch 2022_asset_3,video,mp4,12.15,728x90,,Joy,Prominent,0.23,0.51,0.85,0.215,Control,ces,2025-06-08T23:23:33.459360
978c48b7-6c54-484d-a75d-09186165d16b,ee79e5ac-bdc6-4cc3-9f93-571c24dcddba,Samsung Product Launch 2022_asset_4,gif,mp4,44.2,728x90,6,Nostalgia,Moderate,0.36,0.59,0.9,0.392,,ces,2025-06-08T23:23:33.459367
