sensor_id,sensor_type,timestamp,value,status,tenant_id,metadata
d4db4e01-36cb-4801-b16b-f351a234797b,api_latency,2025-05-17T08:00:00.544934,237.346,WARN,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
459edffa-aabb-474d-96fe-43b7642c0214,api_latency,2025-05-17T12:00:00.544934,233.495,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
84e47da4-7e9b-4f1c-be2a-91b8d75bb781,api_latency,2025-05-17T16:00:00.544934,307.883,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
7d0d8aea-0fb5-4092-bafb-ac1eaad2c110,api_latency,2025-05-17T20:00:00.544934,384.204,FAIL,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
3a59b3dd-a4e9-497b-86d9-33e94872d74b,data_quality,2025-05-17T00:00:00.544934,0.823,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
1f6cc2c4-0285-4fd8-a23e-eac258634dfa,data_quality,2025-05-17T04:00:00.544934,0.988,OK,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
c394f5a4-c081-455c-be72-e72f5cf8bda9,data_quality,2025-05-17T08:00:00.544934,0.867,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
47a2fed5-d48c-4535-bf81-d6f933bf226b,data_quality,2025-05-17T12:00:00.544934,0.958,OK,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
9b4098a9-b64c-4ec3-8d35-6b43168051b6,data_quality,2025-05-17T16:00:00.544934,0.894,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
ad99b98c-be4d-4de6-85e8-248d8c83fc00,data_quality,2025-05-17T20:00:00.544934,0.847,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
c1d4c94c-e665-4c05-a97e-77fcc582ccf3,throughput,2025-05-17T00:00:00.544934,1118.973,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
7a2f28a7-d7fd-454e-8136-3dcc6464c959,throughput,2025-05-17T04:00:00.544934,1166.355,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
ec0356ec-c6df-4834-afba-5a3082e4de0d,throughput,2025-05-17T08:00:00.544934,1082.814,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
eae9929e-5b08-4c64-bfe9-6fe87b500303,throughput,2025-05-17T12:00:00.544934,1142.438,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
93de00d7-6ee5-4069-9d46-edf128f42945,throughput,2025-05-17T16:00:00.544934,854.92,FAIL,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
45dfa253-543d-4b3c-89c8-75e93d931f45,throughput,2025-05-17T20:00:00.544934,1088.306,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
8c222a44-22f3-4b46-879e-2ad9f2d1e957,data_freshness,2025-05-18T00:00:00.544934,0.869,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
d788f280-36e7-4054-b84b-1a36be4c93a3,data_freshness,2025-05-18T04:00:00.544934,0.949,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
8b142d81-5289-45e5-b9d5-c360ec848be3,data_freshness,2025-05-18T08:00:00.544934,0.856,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
efb9f723-9ebc-4631-8798-074f53c65432,data_freshness,2025-05-18T12:00:00.544934,0.895,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
2e7bbef8-46af-40f0-a98a-6956e1cb68c0,data_freshness,2025-05-18T16:00:00.544934,0.964,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
437fd656-922a-40b7-95d7-2663a6eb7fba,data_freshness,2025-05-18T20:00:00.544934,0.928,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
2b0eea9b-ff9d-4d77-b4a6-975b7b12ff16,model_accuracy,2025-05-18T00:00:00.544934,0.783,FAIL,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
ffae94e1-6bf1-485d-8dff-6ec10bab1e44,model_accuracy,2025-05-18T04:00:00.544934,0.753,FAIL,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
a5623654-f87c-4587-804b-5fe57f4aad8c,model_accuracy,2025-05-18T08:00:00.544934,0.81,WARN,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
12788fad-cd71-45a3-be3f-92e06ba7762d,model_accuracy,2025-05-18T12:00:00.544934,0.879,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
00419ca1-be01-47cc-b74f-bb68bab3acdd,model_accuracy,2025-05-18T16:00:00.544934,0.927,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
b73bd475-8729-4b19-8882-788334987037,model_accuracy,2025-05-18T20:00:00.544934,0.913,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
a8e73897-5a50-4290-a380-75177e5bfdb5,api_latency,2025-05-18T00:00:00.544934,366.426,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
684f39cb-85d3-4e17-ac57-3e37de719d36,api_latency,2025-05-18T04:00:00.544934,94.336,OK,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
d0fde29f-65f6-4ebb-9b40-1562c49ede98,api_latency,2025-05-18T08:00:00.544934,296.879,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
d08965d4-89d8-4603-a2c9-8f55db38e347,api_latency,2025-05-18T12:00:00.544934,297.276,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
5b2abfb1-d66b-4fb6-b485-abee31c344ba,api_latency,2025-05-18T16:00:00.544934,368.484,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
08c2b38e-4852-4f9e-aba7-9813ec7e4964,api_latency,2025-05-18T20:00:00.544934,237.677,WARN,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
1f14c32e-a0e5-4005-a825-344e7816f3d2,data_quality,2025-05-18T00:00:00.544934,0.921,WARN,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
f3ae93ac-914d-41fd-94b3-e4ca7be22018,data_quality,2025-05-18T04:00:00.544934,0.964,OK,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
106f4102-3855-4a89-a10d-d758227987bc,data_quality,2025-05-18T08:00:00.544934,0.815,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
a5938520-7276-4849-adc6-468a0dd1c1f4,data_quality,2025-05-18T12:00:00.544934,0.965,OK,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
a2b82113-f7fe-47fb-86fb-25a6f2782828,data_quality,2025-05-18T16:00:00.544934,0.854,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
b4dc92b7-01d6-4755-a124-02a27b601245,data_quality,2025-05-18T20:00:00.544934,0.999,OK,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
a85313d2-fb05-4812-9245-21a2330c2481,throughput,2025-05-18T00:00:00.544934,1141.455,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
93e5b321-1617-4232-bfa3-8cebf8229040,throughput,2025-05-18T04:00:00.544934,1173.2,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
c4d81719-8568-4b94-852e-9e701a160ae4,throughput,2025-05-18T08:00:00.544934,944.902,WARN,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
a5695fea-2cda-43c2-b9f4-23be45934978,throughput,2025-05-18T12:00:00.544934,827.527,FAIL,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
0f7aad03-162a-49c4-838f-ade636416b92,throughput,2025-05-18T16:00:00.544934,909.567,WARN,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
56933c1e-5059-4454-ab32-b89f5e1d09a8,throughput,2025-05-18T20:00:00.544934,938.334,WARN,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
7f1f1963-43d4-4f3a-b45e-be6b1de0c3e7,data_freshness,2025-05-19T00:00:00.544934,0.987,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
c0a1d845-6038-45c3-9029-90f77c0d826c,data_freshness,2025-05-19T04:00:00.544934,0.93,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
015207d6-7b8b-4209-93b0-d19a887c5b25,data_freshness,2025-05-19T08:00:00.544934,0.892,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
fb5b1fc4-ffd9-431b-a6bc-9aa4bb641564,data_freshness,2025-05-19T12:00:00.544934,0.89,WARN,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
7ad73160-1c39-446c-8649-48903b0f6183,data_freshness,2025-05-19T16:00:00.544934,0.863,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
2ce46b8a-de96-4995-8f13-a4e30a8a92e9,data_freshness,2025-05-19T20:00:00.544934,0.961,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
adeb98d1-8c06-465b-904c-7134a6564a16,model_accuracy,2025-05-19T00:00:00.544934,0.906,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
26539cc1-8ca2-4a67-abe0-aac358a051ee,model_accuracy,2025-05-19T04:00:00.544934,0.761,FAIL,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
94a61089-063a-48ba-882e-2434f10dceba,model_accuracy,2025-05-19T08:00:00.544934,0.871,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
04118c86-18f2-4e7c-ab8a-f83f1cf2d001,model_accuracy,2025-05-19T12:00:00.544934,0.762,FAIL,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
80729c75-fc96-4b63-92b6-64fd397973fb,model_accuracy,2025-05-19T16:00:00.544934,0.841,WARN,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
00de9847-8c35-4d74-b164-ebb70f866229,model_accuracy,2025-05-19T20:00:00.544934,0.947,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
f9fda04a-69a9-4d84-aaf2-d7bc9642fdeb,api_latency,2025-05-19T00:00:00.544934,118.483,OK,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
b615b8e5-b23a-4103-86c1-543142f15870,api_latency,2025-05-19T04:00:00.544934,370.422,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
8448b67d-777f-4846-8912-2e1512b2755c,api_latency,2025-05-19T08:00:00.544934,245.726,WARN,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
9bf535ff-c2de-4aa6-87c6-0fd2ace0d77f,api_latency,2025-05-19T12:00:00.544934,409.49,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
6d67d7fe-3318-441e-9e97-64493faedf49,api_latency,2025-05-19T16:00:00.544934,111.331,OK,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
2ad69485-390f-4f19-9aac-1689e0851b4e,api_latency,2025-05-19T20:00:00.544934,224.789,WARN,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
0b9de706-7cf4-4c36-a756-af765efe1ade,data_quality,2025-05-19T00:00:00.544934,0.989,OK,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
32402cb9-21c3-461b-8e95-f10380ef2603,data_quality,2025-05-19T04:00:00.544934,0.862,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
f36c6e42-4137-4b92-9754-1299856a7ebe,data_quality,2025-05-19T08:00:00.544934,0.802,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
168a9f9f-0a30-4024-9dc0-7350f5799aaf,data_quality,2025-05-19T12:00:00.544934,0.845,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
069b9763-1c9b-43f8-ab7b-58d43a675ea5,data_quality,2025-05-19T16:00:00.544934,0.86,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
c1b4b3a0-c2a9-4931-b64f-0337b553f349,data_quality,2025-05-19T20:00:00.544934,0.963,OK,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
ac51f0fa-4b34-432e-a263-7a63d5c5b660,throughput,2025-05-19T00:00:00.544934,823.377,FAIL,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
596f806f-131d-47c4-8802-0f353929923c,throughput,2025-05-19T04:00:00.544934,879.783,FAIL,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
1b5adcab-b751-4b38-976b-daddd5750ead,throughput,2025-05-19T08:00:00.544934,1197.534,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
b982d671-d65e-4e66-ac5d-bee24017a8d4,throughput,2025-05-19T12:00:00.544934,1004.293,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
0bd50cb4-3f40-4c1c-a6e1-968861d19adb,throughput,2025-05-19T16:00:00.544934,829.5,FAIL,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
ee88cf36-2b27-4afb-8f1b-87a0123d3471,throughput,2025-05-19T20:00:00.544934,803.827,FAIL,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
c4fd9f85-8ed5-4ad5-b2f8-dc9c13539cd6,data_freshness,2025-05-20T00:00:00.544934,0.893,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
1167d3ba-4ac0-46ed-85e1-6e15f689082e,data_freshness,2025-05-20T04:00:00.544934,0.917,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
afc460ec-d128-43b3-9694-570303397d61,data_freshness,2025-05-20T08:00:00.544934,0.925,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
e1feae7e-bad2-4d85-9e5c-3561625b4a2b,data_freshness,2025-05-20T12:00:00.544934,0.878,WARN,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
b36588da-1574-468a-8763-5027daf6801a,data_freshness,2025-05-20T16:00:00.544934,0.862,WARN,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
643f089f-3bad-4d5a-9ab6-6c8550ba6a79,data_freshness,2025-05-20T20:00:00.544934,0.958,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
e2ba7e03-e431-45e7-a4ab-15eb38d72f65,model_accuracy,2025-05-20T00:00:00.544934,0.765,FAIL,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
fd2fc1e2-0fd2-4666-a272-d07e765ba124,model_accuracy,2025-05-20T04:00:00.544934,0.834,WARN,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
ffa72d16-995c-4585-b94f-e416f438bce5,model_accuracy,2025-05-20T08:00:00.544934,0.919,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
04c64841-f50d-43ed-a880-f8327f1140bb,model_accuracy,2025-05-20T12:00:00.544934,0.758,FAIL,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
7f8b4a63-c40e-4ed8-9a35-f6710e6b5dc5,model_accuracy,2025-05-20T16:00:00.544934,0.821,WARN,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
d39424ff-bf18-4516-bfb0-e69f50a14768,model_accuracy,2025-05-20T20:00:00.544934,0.805,WARN,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
39e4652c-cb65-4f9d-af38-dc466a614e47,api_latency,2025-05-20T00:00:00.544934,260.065,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
027c9a09-b7f8-4f7b-ad8f-a7d2060efc4c,api_latency,2025-05-20T04:00:00.544934,349.38,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
b39c9e38-e8aa-4813-a305-d5bb932b42e2,api_latency,2025-05-20T08:00:00.544934,235.312,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
b9d8e4d3-c7d5-47c4-8078-a3a3a935b7f6,api_latency,2025-05-20T12:00:00.544934,298.014,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
3b12ccde-9b6b-4865-bad6-84c7c7bc3737,api_latency,2025-05-20T16:00:00.544934,432.919,FAIL,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
267d2c8d-30ea-4528-831d-343b38749a97,api_latency,2025-05-20T20:00:00.544934,127.427,OK,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
b3a8ec3c-8c62-46b6-a9ac-d0c70ec7a29e,data_quality,2025-05-20T00:00:00.544934,0.834,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
8dfc7452-ad76-4265-b244-6879c3c1a4f1,data_quality,2025-05-20T04:00:00.544934,0.848,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
6f745d98-db13-4488-bd60-2e21fecd6c2b,data_quality,2025-05-20T08:00:00.544934,0.884,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
0ed061f6-7d4b-4882-9219-c598a5ede54f,data_quality,2025-05-20T12:00:00.544934,0.942,WARN,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
cd9664a0-e69d-4ab5-b7b7-66c9de77810f,data_quality,2025-05-20T16:00:00.544934,0.985,OK,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
a6b94cdd-092b-45cc-bec6-ea25fdce5e68,data_quality,2025-05-20T20:00:00.544934,0.913,WARN,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
04476e1c-63ac-401e-a6fe-c1e9dfe54a50,throughput,2025-05-20T00:00:00.544934,1113.094,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
83e99328-879b-46a8-b842-73f1df8c6ab5,throughput,2025-05-20T04:00:00.544934,1014.963,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
f2bba393-4f09-4bf0-8f7a-70c18fd6f9e9,throughput,2025-05-20T08:00:00.544934,1033.04,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
f7223461-a42c-4721-a7a6-736d8872aea0,throughput,2025-05-20T12:00:00.544934,1006.491,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
91da2166-c356-422a-b5d6-f6aee1f198ec,throughput,2025-05-20T16:00:00.544934,1162.44,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d199f655-6132-4901-8a36-1369398e9aa5,throughput,2025-05-20T20:00:00.544934,1141.868,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
2e3b3514-2e87-4e6f-bee8-51715492d753,data_freshness,2025-05-21T00:00:00.544934,0.943,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
945213d3-91e6-41d9-86e1-ab2592058141,data_freshness,2025-05-21T04:00:00.544934,0.861,WARN,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
3b53159d-a7af-4b5f-9207-d4c21a1f2d0a,data_freshness,2025-05-21T08:00:00.544934,0.993,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
e5fd1db7-b927-4cb7-9a1e-795a022d5b88,data_freshness,2025-05-21T12:00:00.544934,0.923,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
267c100b-32e4-41ce-a4e2-c8ccbdfdd952,data_freshness,2025-05-21T16:00:00.544934,0.96,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
f1f5e7ea-3d8a-4a49-8229-5e95a0ab9a01,data_freshness,2025-05-21T20:00:00.544934,0.95,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
4cf14786-4b55-489d-bb40-191909564f4a,model_accuracy,2025-05-21T00:00:00.544934,0.791,FAIL,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
f6b0f5b1-c7e1-4478-beb6-a0c77b3cbb19,model_accuracy,2025-05-21T04:00:00.544934,0.921,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
9e470014-7042-4117-ac73-e4ec81eee986,model_accuracy,2025-05-21T08:00:00.544934,0.918,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
9120eb2a-db29-4733-a53b-00a6e33fa199,model_accuracy,2025-05-21T12:00:00.544934,0.929,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
dcfcfdad-5b7f-4cd5-87d7-015d0fd0a62d,model_accuracy,2025-05-21T16:00:00.544934,0.857,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
346d10f0-82c0-481d-bc45-98291e739c87,model_accuracy,2025-05-21T20:00:00.544934,0.875,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
f1860adf-2c6a-4fc1-b9ad-ef446ecdddbe,api_latency,2025-05-21T00:00:00.544934,108.014,OK,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
df1be348-b401-4a5f-a367-83e5ba369e80,api_latency,2025-05-21T04:00:00.544934,314.884,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
a2566016-7fc2-4c39-a10a-8608f6038642,api_latency,2025-05-21T08:00:00.544934,347.944,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d991e788-e854-4a3e-a23f-ea7030435ae5,api_latency,2025-05-21T12:00:00.544934,83.732,OK,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
7adb6f40-f00c-4b62-af05-586ac7379cae,api_latency,2025-05-21T16:00:00.544934,239.012,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
2352a2de-cccc-4b71-b809-ea14d4c9f6d8,api_latency,2025-05-21T20:00:00.544934,483.906,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
5bfd6d28-d281-436f-8528-4ddc55f5d9c3,data_quality,2025-05-21T00:00:00.544934,0.903,WARN,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
371aa292-1bf5-4ab6-8a81-df1daaa63dc4,data_quality,2025-05-21T04:00:00.544934,0.914,WARN,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
6a6fd50f-54ab-430d-9f1a-18eb6ab3aace,data_quality,2025-05-21T08:00:00.544934,0.972,OK,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
e9e864f2-71df-48f6-9638-533388d2f22d,data_quality,2025-05-21T12:00:00.544934,0.84,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
